Country,Lat,Long,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Guinea-Bissau,11.803749,-15.180413,GW,975265.0,997522.0,1020353.0,1043421.0,1066345.0,1088850.0,1110835.0,1132505.0,1154372.0,1177133.0,1201305.0,1227105.0,1254454.0,1283297.0,1313492.0,1344931.0,1377582.0,1411545.0,1446936.0,1483920.0,1522603.0,1562996.0,1604981.0,1648259.0,1692433.0,1737207.0,1782434.0,1828146.0,1874304.0,1920917.0
Equatorial Guinea,1.650801,10.267895,GQ,419188.0,432844.0,447269.0,462637.0,479099.0,496768.0,515844.0,536459.0,558496.0,581765.0,606180.0,631662.0,658388.0,686670.0,716949.0,749527.0,784494.0,821686.0,860839.0,901589.0,943640.0,986861.0,1031191.0,1076412.0,1122273.0,1168575.0,1215181.0,1262008.0,1308966.0,1355982.0
Greece,39.074208,21.824312,GR,10196792.0,10319927.0,10399061.0,10460415.0,10512922.0,10562153.0,10608800.0,10661259.0,10720509.0,10761698.0,10805808.0,10862132.0,10902022.0,10928070.0,10955141.0,10987314.0,11020362.0,11048473.0,11077841.0,11107017.0,11121341.0,11104899.0,11045011.0,10965211.0,10892413.0,10820883.0,10775971.0,10754679.0,10732882.0,10721582.0
Grenada,12.262776,-61.604171,GD,96328.0,96462.0,97161.0,98234.0,99345.0,100286.0,101003.0,101567.0,102023.0,102429.0,102837.0,103242.0,103636.0,104003.0,104346.0,104658.0,104938.0,105183.0,105457.0,105787.0,106227.0,106786.0,107452.0,108172.0,108900.0,109603.0,110263.0,110874.0,111449.0,112002.0
Greenland,71.706936,-42.604303,GL,55600.0,55500.0,55300.0,55200.0,55500.0,55800.0,55900.0,56000.0,56100.0,56100.0,56200.0,56350.0,56609.0,56765.0,56911.0,56935.0,56774.0,56555.0,56328.0,56323.0,56905.0,56890.0,56810.0,56483.0,56295.0,56114.0,56186.0,56171.0,56023.0,56225.0
Guatemala,15.783471,-90.230759,GT,9050115.0,9296814.0,9544055.0,9790619.0,10037522.0,10286786.0,10536942.0,10788362.0,11046215.0,11311078.0,11589761.0,11871565.0,12147518.0,12415334.0,12682108.0,12948292.0,13213330.0,13477017.0,13739299.0,14000190.0,14259687.0,14521515.0,14781942.0,15043981.0,15306316.0,15567419.0,15827690.0,16087418.0,16346950.0,16604026.0
Guam,13.444304,144.793731,GU,130480.0,133553.0,136693.0,139813.0,142806.0,145559.0,148061.0,150303.0,152274.0,153955.0,155323.0,156395.0,157173.0,157723.0,158094.0,158406.0,158649.0,158848.0,159037.0,159232.0,159439.0,159690.0,159990.0,160415.0,161007.0,161851.0,162948.0,164281.0,165770.0,167295.0
Guyana,4.860416,-58.93018,GY,743306.0,744477.0,748596.0,754141.0,758896.0,761298.0,760801.0,757975.0,753778.0,749676.0,746718.0,745206.0,744789.0,745142.0,745737.0,746156.0,746335.0,746477.0,746815.0,747718.0,749430.0,752029.0,755388.0,759281.0,763371.0,767433.0,771363.0,775218.0,779007.0,782775.0
Hong Kong,22.396428,114.109497,HK,5704500.0,5752000.0,5800500.0,5901000.0,6035400.0,6156100.0,6435500.0,6489300.0,6543700.0,6606500.0,6665000.0,6714300.0,6744100.0,6730800.0,6783500.0,6813200.0,6857100.0,6916300.0,6957800.0,6972800.0,7024200.0,7071600.0,7150100.0,7178900.0,7229500.0,7291300.0,7336600.0,7391700.0,7451000.0,7507400.0
Honduras,15.199999,-86.241905,HN,4955302.0,5098594.0,5244677.0,5394416.0,5548969.0,5709010.0,5874814.0,6045704.0,6220405.0,6397140.0,6574510.0,6751912.0,6929267.0,7106323.0,7282953.0,7458982.0,7634295.0,7808520.0,7980955.0,8150780.0,8317467.0,8480670.0,8640692.0,8798524.0,8955579.0,9112904.0,9270794.0,9429016.0,9587523.0,9746115.0
Croatia,45.1,15.2,HR,4777368.0,4689022.0,4575818.0,4600463.0,4652024.0,4620030.0,4557097.0,4534920.0,4532135.0,4512597.0,4468302.0,4299642.0,4302174.0,4303399.0,4304600.0,4310145.0,4311159.0,4310217.0,4309705.0,4305181.0,4295427.0,4280622.0,4267558.0,4255689.0,4238389.0,4203604.0,4174349.0,4124531.0,4087843.0,4065253.0
Haiti,18.971187,-72.285215,HT,7037915.0,7178611.0,7319491.0,7460684.0,7602318.0,7744509.0,7887312.0,8030721.0,8174680.0,8319070.0,8463802.0,8608810.0,8754148.0,8900108.0,9047082.0,9195289.0,9344784.0,9495336.0,9646570.0,9798046.0,9949318.0,10100320.0,10250922.0,10400672.0,10549007.0,10695540.0,10839976.0,10982367.0,11123183.0,11263079.0
Hungary,47.162494,19.503304,HU,10373988.0,10373400.0,10369341.0,10357523.0,10343355.0,10328965.0,10311238.0,10290486.0,10266570.0,10237530.0,10210971.0,10187576.0,10158608.0,10129552.0,10107146.0,10087065.0,10071370.0,10055780.0,10038188.0,10022650.0,10000023.0,9971727.0,9920362.0,9893082.0,9866468.0,9843028.0,9814023.0,9787966.0,9775564.0,9771141.0
Indonesia,-0.789275,113.921327,ID,181413398.0,184591897.0,187739786.0,190851184.0,193917458.0,196934257.0,199901231.0,202826444.0,205724597.0,208615171.0,211513822.0,214427419.0,217357790.0,220309473.0,223285666.0,226289468.0,229318262.0,232374239.0,235469755.0,238620554.0,241834226.0,245115988.0,248451714.0,251805314.0,255128076.0,258383257.0,261556386.0,264650969.0,267670549.0,270625567.0
Isle of Man,54.236107,-4.548056,IM,70292.0,70928.0,71262.0,71431.0,71662.0,72133.0,72884.0,73851.0,74936.0,75996.0,76942.0,77707.0,78318.0,78878.0,79515.0,80293.0,81283.0,82406.0,83515.0,84379.0,84856.0,84889.0,84534.0,83985.0,83488.0,83232.0,83296.0,83610.0,84073.0,84589.0
India,20.593684,78.96288,IN,873277799.0,891273202.0,909307018.0,927403866.0,945601828.0,963922586.0,982365248.0,1000900028.0,1019483586.0,1038058154.0,1056575548.0,1075000094.0,1093317187.0,1111523146.0,1129623466.0,1147609924.0,1165486291.0,1183209471.0,1200669762.0,1217726217.0,1234281163.0,1250287939.0,1265780243.0,1280842119.0,1295600768.0,1310152392.0,1324517250.0,1338676779.0,1352642283.0,1366417756.0
Ireland,53.41291,-8.24389,IE,3513974.0,3534235.0,3558430.0,3576261.0,3590386.0,3608841.0,3637510.0,3674171.0,3712696.0,3754786.0,3805174.0,3866243.0,3931947.0,3996521.0,4070262.0,4159914.0,4273591.0,4398942.0,4489544.0,4535375.0,4560155.0,4580084.0,4599533.0,4623816.0,4657740.0,4701957.0,4755335.0,4807388.0,4867316.0,4934340.0
Iran,32.427908,53.688046,IR,56366212.0,57679025.0,58780376.0,59723761.0,60590608.0,61442658.0,62294919.0,63136309.0,63971836.0,64800875.0,65623397.0,66449111.0,67284801.0,68122947.0,68951279.0,69762345.0,70554756.0,71336476.0,72120608.0,72924833.0,73762519.0,74634959.0,75539881.0,76481963.0,77465769.0,78492208.0,79563991.0,80673888.0,81800204.0,82913893.0
Iraq,33.223191,43.679291,IQ,17419113.0,17889457.0,18402740.0,18955087.0,19539348.0,20149342.0,20783073.0,21439579.0,22114330.0,22802061.0,23497589.0,24208178.0,24931922.0,25644503.0,26313838.0,26922279.0,27448124.0,27911242.0,28385739.0,28973157.0,29741977.0,30725305.0,31890012.0,33157061.0,34411949.0,35572269.0,36610632.0,37552789.0,38433604.0,39309789.0
Iceland,64.963051,-19.020835,IS,254826.0,257797.0,261057.0,263725.0,266021.0,267468.0,268916.0,271128.0,274047.0,277381.0,281205.0,284968.0,287523.0,289521.0,292074.0,296734.0,303782.0,311566.0,317414.0,318499.0,318041.0,319014.0,320716.0,323764.0,327386.0,330815.0,335439.0,343400.0,352721.0,360563.0
Israel,31.046051,34.851612,IL,4660000.0,4949000.0,5123000.0,5261000.0,5399000.0,5545000.0,5692000.0,5836000.0,5971000.0,6125000.0,6289000.0,6439000.0,6570000.0,6689700.0,6809000.0,6930100.0,7053700.0,7180100.0,7308800.0,7485600.0,7623600.0,7765800.0,7910500.0,8059500.0,8215700.0,8380100.0,8546000.0,8713300.0,8882800.0,9054000.0
Italy,41.87194,12.56738,IT,56719240.0,56758521.0,56797087.0,56831821.0,56843400.0,56844303.0,56860281.0,56890372.0,56906744.0,56916317.0,56942108.0,56974100.0,57059007.0,57313203.0,57685327.0,57969484.0,58143979.0,58438310.0,58826731.0,59095365.0,59277417.0,59379449.0,59539717.0,60233948.0,60789140.0,60730582.0,60627498.0,60536709.0,60421760.0,59729081.0
Jamaica,18.109581,-77.297508,JM,2419901.0,2439329.0,2461047.0,2484583.0,2509042.0,2533705.0,2558631.0,2583914.0,2608874.0,2632677.0,2654698.0,2674706.0,2692843.0,2709438.0,2725017.0,2740000.0,2754414.0,2768229.0,2781869.0,2795839.0,2810464.0,2825932.0,2842128.0,2858710.0,2875137.0,2891024.0,2906242.0,2920848.0,2934853.0,2948277.0
Jordan,30.585164,36.238414,JO,3565888.0,3760493.0,3977667.0,4201559.0,4410357.0,4588842.0,4732848.0,4848536.0,4943975.0,5031754.0,5122495.0,5217328.0,5317514.0,5434036.0,5580241.0,5765639.0,5991547.0,6255290.0,6556473.0,6893258.0,7261541.0,7662858.0,8089963.0,8518992.0,8918822.0,9266573.0,9554286.0,9785840.0,9965322.0,10101697.0
Japan,36.204824,138.252924,JP,123478000.0,123964000.0,124425000.0,124829000.0,125178000.0,125472000.0,125757000.0,126057000.0,126400000.0,126631000.0,126843000.0,127149000.0,127445000.0,127718000.0,127761000.0,127773000.0,127854000.0,128001000.0,128063000.0,128047000.0,128070000.0,127833000.0,127629000.0,127445000.0,127276000.0,127141000.0,126994511.0,126785797.0,126529100.0,126264931.0
Kazakhstan,48.019573,66.923684,KZ,16348000.0,16451711.0,16439095.0,16380672.0,16145766.0,15816243.0,15578227.0,15334405.0,15071640.0,14928374.0,14883626.0,14858335.0,14858948.0,14909019.0,15012984.0,15147029.0,15308085.0,15484192.0,15776938.0,16092822.0,16321872.0,16557202.0,16792090.0,17035551.0,17288285.0,17542806.0,17794055.0,18037776.0,18276452.0,18513673.0
Kenya,-0.023559,37.906193,KE,23724574.0,24521714.0,25326080.0,26136217.0,26950508.0,27768297.0,28589456.0,29415660.0,30250488.0,31098763.0,31964557.0,32848569.0,33751746.0,34678781.0,35635267.0,36624897.0,37649039.0,38705934.0,39791984.0,40901798.0,42030684.0,43178270.0,44343469.0,45519986.0,46700063.0,47878339.0,49051531.0,50221146.0,51392570.0,52573967.0
Kyrgyzstan,41.20438,74.766098,KG,4391200.0,4463600.0,4515400.0,4516700.0,4515100.0,4560400.0,4628400.0,4696400.0,4769000.0,4840400.0,4898400.0,4945100.0,4990700.0,5043300.0,5104700.0,5162600.0,5218400.0,5268400.0,5318700.0,5383300.0,5447900.0,5514600.0,5607200.0,5719600.0,5835500.0,5956900.0,6079500.0,6198200.0,6322800.0,6456200.0
Cambodia,12.565679,104.990963,KH,8975597.0,9289298.0,9623899.0,9970727.0,10317901.0,10656145.0,10982919.0,11298594.0,11600510.0,11886464.0,12155241.0,12405411.0,12637719.0,12856171.0,13066475.0,13273355.0,13477705.0,13679953.0,13883835.0,14093605.0,14312205.0,14541421.0,14780454.0,15026330.0,15274506.0,15521435.0,15766290.0,16009413.0,16249795.0,16486542.0
Kiribati,-3.370417,-168.734039,KI,72394.0,73692.0,74767.0,75711.0,76668.0,77716.0,78904.0,80188.0,81558.0,82969.0,84405.0,85844.0,87308.0,88840.0,90498.0,92319.0,94341.0,96531.0,98760.0,100928.0,102930.0,104735.0,106359.0,107887.0,109387.0,110927.0,112529.0,114153.0,115842.0,117608.0
Saint Kitts and Nevis,17.357822,-62.782998,KN,40260.0,40381.0,40691.0,41141.0,41618.0,42077.0,42472.0,42857.0,43225.0,43622.0,44083.0,44602.0,45168.0,45749.0,46323.0,46852.0,47333.0,47769.0,48178.0,48599.0,49011.0,49442.0,49881.0,50328.0,50776.0,51204.0,51629.0,52036.0,52438.0,52834.0
South Korea,35.907757,127.766922,KR,42869283.0,43295704.0,43747962.0,44194628.0,44641540.0,45092991.0,45524681.0,45953580.0,46286503.0,46616677.0,47008111.0,47370164.0,47644736.0,47892330.0,48082519.0,48184561.0,48438292.0,48683638.0,49054708.0,49307835.0,49554112.0,49936638.0,50199853.0,50428893.0,50746659.0,51014947.0,51217803.0,51361911.0,51585058.0,51764822.0
Kuwait,29.31166,47.481766,KW,2095350.0,2031297.0,0.0,0.0,0.0,1605907.0,1626858.0,1710257.0,1831121.0,1951642.0,2045123.0,2103273.0,2136991.0,2161626.0,2200498.0,2270196.0,2373661.0,2504026.0,2656010.0,2821041.0,2991884.0,3168054.0,3348852.0,3526382.0,3690939.0,3835588.0,3956862.0,4056102.0,4137314.0,4207077.0
Laos,19.85627,102.495496,LA,4258471.0,4379234.0,4500346.0,4619946.0,4735837.0,4846477.0,4951189.0,5050308.0,5144601.0,5235339.0,5323701.0,5409584.0,5493247.0,5576640.0,5662199.0,5751675.0,5846075.0,5944950.0,6046630.0,6148621.0,6249168.0,6347564.0,6444527.0,6541302.0,6639763.0,6741160.0,6845848.0,6953031.0,7061498.0,7169456.0
Lebanon,33.854721,35.862285,LB,2803032.0,2921700.0,3076133.0,3246129.0,3403359.0,3528379.0,3610663.0,3658425.0,3693514.0,3747762.0,3842774.0,3990999.0,4182205.0,4388378.0,4569377.0,4698761.0,4759760.0,4767347.0,4764745.0,4813026.0,4953064.0,5202022.0,5537620.0,5913016.0,6261046.0,6532681.0,6714281.0,6819373.0,6859408.0,6855709.0
Liberia,6.428055,-9.429499,LR,2075917.0,2040141.0,2001612.0,1976701.0,1986491.0,2044657.0,2160480.0,2326210.0,2517472.0,2699708.0,2848447.0,2953928.0,3024727.0,3077055.0,3135654.0,3218114.0,3329211.0,3461911.0,3607863.0,3754129.0,3891357.0,4017446.0,4135662.0,4248337.0,4359508.0,4472229.0,4586788.0,4702224.0,4818976.0,4937374.0
Libya,26.3351,17.228331,LY,4436663.0,4544245.0,4650896.0,4755134.0,4854871.0,4948796.0,5036173.0,5118008.0,5196774.0,5275921.0,5357893.0,5443249.0,5531097.0,5620545.0,5710163.0,5798615.0,5886874.0,5974786.0,6058740.0,6133987.0,6197667.0,6247438.0,6285751.0,6320350.0,6362039.0,6418315.0,6492160.0,6580723.0,6678565.0,6777453.0
Saint Lucia,13.909444,-60.978893,LC,138019.0,140001.0,141758.0,143402.0,145080.0,146871.0,148837.0,150920.0,153023.0,154988.0,156737.0,158184.0,159392.0,160530.0,161821.0,163408.0,165378.0,167644.0,170011.0,172223.0,174092.0,175538.0,176654.0,177505.0,178307.0,179131.0,180028.0,180955.0,181890.0,182795.0
Liechtenstein,47.166,9.555373,LI,28790.0,29166.0,29552.0,29987.0,30415.0,30884.0,31354.0,31830.0,32306.0,32765.0,33184.0,33543.0,33885.0,34172.0,34444.0,34718.0,34975.0,35217.0,35469.0,35723.0,35996.0,36299.0,36615.0,36940.0,37219.0,37465.0,37655.0,37805.0,37918.0,38020.0
Sri Lanka,7.873054,80.771797,LK,17325769.0,17535732.0,17736827.0,17924827.0,18094474.0,18242917.0,18367290.0,18470897.0,18564595.0,18663293.0,18777606.0,18911727.0,19062476.0,19224036.0,19387153.0,19544988.0,19695977.0,19842044.0,19983984.0,20123508.0,20261738.0,20398496.0,20425000.0,20585000.0,20778000.0,20970000.0,21203000.0,21444000.0,21670000.0,21803000.0
Lesotho,-29.609988,28.233608,LS,1703757.0,1742534.0,1782284.0,1822237.0,1861323.0,1898598.0,1934294.0,1968054.0,1997524.0,2019732.0,2032805.0,2035738.0,2029832.0,2018355.0,2005953.0,1996115.0,1989933.0,1986926.0,1987130.0,1990135.0,1995575.0,2003793.0,2014988.0,2028528.0,2043448.0,2059011.0,2075041.0,2091532.0,2108327.0,2125267.0
Lithuania,55.169438,23.881275,LT,3697838.0,3704134.0,3700114.0,3682613.0,3657144.0,3629102.0,3601613.0,3575137.0,3549331.0,3524238.0,3499536.0,3470818.0,3443067.0,3415213.0,3377075.0,3322528.0,3269909.0,3231294.0,3198231.0,3162916.0,3097282.0,3028115.0,2987773.0,2957689.0,2932367.0,2904910.0,2868231.0,2828403.0,2801543.0,2794137.0
Luxembourg,49.815273,6.129583,LU,381850.0,387000.0,392175.0,397475.0,402925.0,408625.0,414225.0,419450.0,424700.0,430475.0,436300.0,441525.0,446175.0,451630.0,458095.0,465158.0,472637.0,479993.0,488650.0,497783.0,506953.0,518347.0,530946.0,543360.0,556319.0,569604.0,582014.0,596336.0,607950.0,620001.0
Latvia,56.879635,24.603189,LV,2663151.0,2650581.0,2614338.0,2563290.0,2520742.0,2485056.0,2457222.0,2432851.0,2410019.0,2390482.0,2367550.0,2337170.0,2310173.0,2287955.0,2263122.0,2238799.0,2218357.0,2200325.0,2177322.0,2141669.0,2097555.0,2059709.0,2034319.0,2012647.0,1993782.0,1977527.0,1959537.0,1942248.0,1927174.0,1913822.0
Macau,22.198745,113.543873,MO,343816.0,353623.0,362308.0,370195.0,377805.0,385517.0,393376.0,401353.0,409620.0,418388.0,427772.0,437928.0,448813.0,460157.0,471600.0,482863.0,493804.0,504504.0,515232.0,526401.0,538215.0,550833.0,564037.0,577368.0,590210.0,602093.0,612824.0,622578.0,631633.0,640446.0
Morocco,31.791702,-7.09262,MA,24807461.0,25260407.0,25711410.0,26155204.0,26584473.0,26994255.0,27383472.0,27754573.0,28110447.0,28455504.0,28793672.0,29126323.0,29454765.0,29782884.0,30115196.0,30455563.0,30804689.0,31163670.0,31536807.0,31929087.0,32343384.0,32781860.0,33241898.0,33715705.0,34192358.0,34663608.0,35126274.0,35581257.0,36029089.0,36471766.0
Monaco,43.750298,7.412841,MC,29433.0,29629.0,29859.0,30145.0,30436.0,30731.0,31001.0,31268.0,31554.0,31836.0,32148.0,32474.0,32804.0,33144.0,33499.0,33842.0,34189.0,34524.0,34860.0,35223.0,35609.0,36025.0,36459.0,36899.0,37320.0,37723.0,38070.0,38392.0,38682.0,38967.0
Moldova,47.411631,28.369885,MD,2969097.0,2975523.0,2977130.0,2973114.0,2964277.0,2952307.0,2946401.0,2935524.0,2934339.0,2929735.0,2923783.0,2917252.0,2910504.0,2902320.0,2895147.0,2888111.0,2880095.0,2873429.0,2867964.0,2864346.0,2861487.0,2859833.0,2859458.0,2858692.0,2856950.0,2834530.0,2802170.0,2755158.0,2708214.0,2664974.0
Madagascar,-18.766947,46.869107,MG,11598647.0,11942809.0,12301338.0,12675469.0,13066544.0,13475403.0,13902697.0,14347860.0,14808791.0,15282524.0,15766806.0,16260933.0,16765122.0,17279139.0,17802992.0,18336722.0,18880265.0,19433520.0,19996476.0,20569115.0,21151640.0,21743970.0,22346641.0,22961259.0,23589897.0,24234080.0,24894370.0,25570511.0,26262313.0,26969306.0
Maldives,3.202778,73.22068,MV,223159.0,229743.0,236271.0,242596.0,248582.0,254144.0,259178.0,263836.0,268445.0,273522.0,279396.0,286309.0,294185.0,302681.0,311265.0,319604.0,327489.0,335172.0,343448.0,353391.0,365730.0,380493.0,397231.0,415592.0,435018.0,454914.0,475505.0,496398.0,515704.0,530957.0
Mexico,23.634501,-102.552784,MX,83943135.0,85512621.0,87075136.0,88625440.0,90156396.0,91663290.0,93147045.0,94611008.0,96056313.0,97484823.0,98899845.0,100298152.0,101684764.0,103081020.0,104514934.0,106005199.0,107560155.0,109170503.0,110815272.0,112463886.0,114092961.0,115695468.0,117274156.0,118827158.0,120355137.0,121858251.0,123333379.0,124777326.0,126190782.0,127575529.0
Marshall Islands,7.131474,171.184478,MH,47265.0,48403.0,49242.0,49828.0,50214.0,50454.0,50523.0,50453.0,50356.0,50418.0,50754.0,51411.0,52368.0,53465.0,54476.0,55257.0,55765.0,56046.0,56166.0,56255.0,56361.0,56524.0,56712.0,56933.0,57183.0,57444.0,57723.0,58053.0,58412.0,58791.0
Macedonia [FYROM],41.608635,21.745275,MK,1996218.0,1993304.0,1988659.0,1984024.0,1981713.0,1983259.0,1989441.0,1996869.0,2007523.0,2017142.0,2026350.0,2034882.0,2020157.0,2026773.0,2032544.0,2036855.0,2040228.0,2043559.0,2046898.0,2050671.0,2055004.0,2058539.0,2061044.0,2064032.0,2067471.0,2070226.0,2072490.0,2074502.0,2076217.0,2076694.0
Mali,17.570692,-3.996166,ML,8449915.0,8635528.0,8850334.0,9087173.0,9334893.0,9585660.0,9837575.0,10094363.0,10360564.0,10642937.0,10946448.0,11271603.0,11616890.0,11982692.0,12369078.0,12775509.0,13203378.0,13651455.0,14113578.0,14581427.0,15049352.0,15514593.0,15979492.0,16449854.0,16934213.0,17438772.0,17965448.0,18512429.0,19077755.0,19658023.0
Malta,35.937496,14.375416,MT,354170.0,363845.0,367618.0,371308.0,374797.0,377419.0,379905.0,382791.0,385287.0,387578.0,390087.0,393028.0,395969.0,398582.0,401268.0,403834.0,405308.0,406724.0,409379.0,412477.0,414508.0,416268.0,420028.0,425967.0,434558.0,445053.0,455356.0,467999.0,484630.0,504062.0
Myanmar [Burma],21.913965,95.956223,MM,41335188.0,41890192.0,42401686.0,42889992.0,43383421.0,43901598.0,44452203.0,45027223.0,45611220.0,46181075.0,46719698.0,47225119.0,47702163.0,48148907.0,48564489.0,48949931.0,49301049.0,49621479.0,49929642.0,50250366.0,50600827.0,50990612.0,51413703.0,51852464.0,52280816.0,52680724.0,53045199.0,53382521.0,53708318.0,54045422.0
Montenegro,42.708678,19.37439,ME,606372.0,607105.0,608516.0,610170.0,611389.0,611712.0,611003.0,609520.0,607662.0,606001.0,604950.0,607389.0,609828.0,612267.0,613353.0,614261.0,615025.0,615875.0,616969.0,618294.0,619428.0,620079.0,620601.0,621207.0,621810.0,622159.0,622303.0,622373.0,622227.0,622028.0
Mongolia,46.862496,103.846656,MN,2184139.0,2217918.0,2243495.0,2263196.0,2280475.0,2298017.0,2316571.0,2335744.0,2355667.0,2376228.0,2397417.0,2419594.0,2443261.0,2468765.0,2496394.0,2526429.0,2558854.0,2593819.0,2631899.0,2673794.0,2719902.0,2770357.0,2824698.0,2881783.0,2940111.0,2998433.0,3056358.0,3113788.0,3170214.0,3225166.0
Northern Mariana Islands,17.33083,145.38469,MP,45752.0,46662.0,46473.0,45763.0,45361.0,45872.0,47518.0,50052.0,52999.0,55633.0,57453.0,58319.0,58412.0,57954.0,57240.0,56547.0,55886.0,55215.0,54621.0,54194.0,53971.0,54013.0,54306.0,54786.0,55301.0,55779.0,56187.0,56553.0,56889.0,57213.0
Mozambique,-18.665695,35.529562,MZ,12987292.0,13328029.0,13805999.0,14370950.0,14948050.0,15483277.0,15960445.0,16397175.0,16813946.0,17244176.0,17711925.0,18221884.0,18764147.0,19331097.0,19910549.0,20493927.0,21080108.0,21673319.0,22276596.0,22894718.0,23531567.0,24187500.0,24862673.0,25560752.0,26286192.0,27042001.0,27829930.0,28649007.0,29496009.0,30366043.0
Mauritania,21.00789,-10.940835,MR,2034347.0,2087914.0,2142645.0,2198538.0,2255520.0,2313630.0,2372900.0,2433567.0,2496217.0,2561584.0,2630217.0,2702405.0,2778097.0,2857150.0,2939246.0,3024198.0,3111908.0,3202512.0,3296237.0,3393408.0,3494200.0,3598646.0,3706555.0,3817497.0,3930894.0,4046304.0,4163532.0,4282582.0,4403312.0,4525698.0
Mauritius,-20.348404,57.552152,MU,1058775.0,1070266.0,1084441.0,1097374.0,1112846.0,1122457.0,1133996.0,1148284.0,1160421.0,1175267.0,1186873.0,1196287.0,1204621.0,1213370.0,1221003.0,1228254.0,1233996.0,1239630.0,1244121.0,1247429.0,1250400.0,1252404.0,1255882.0,1258653.0,1260934.0,1262605.0,1263473.0,1264613.0,1265303.0,1265711.0
Malawi,-13.254308,34.301525,MW,9404499.0,9600361.0,9685974.0,9710335.0,9745695.0,9844418.0,10022783.0,10264906.0,10552345.0,10854325.0,11148751.0,11432001.0,11713663.0,12000183.0,12301837.0,12625950.0,12973693.0,13341808.0,13727899.0,14128161.0,14539609.0,14962118.0,15396010.0,15839287.0,16289550.0,16745305.0,17205253.0,17670193.0,18143215.0,18628749.0
